TimeTaken(ms)
2997655
2992516
2992322
2993867
2992280
2991365
2992052
2990776
2991381
2996060
2991957
2991646
2995951
2992979
2992801
2993105
2993248
2993306
2993867
2995358
2998639
2996131
2998864
2997706
2995020
