TimeTaken(ms)
186696
186562
185218
185195
184909
185051
185046
185151
185114
185738
184712
184897
184829
184993
184733
184687
185033
185285
185507
185275
185395
185449
185013
184976
184901
188251
187984
187918
188064
188028
188024
187905
188077
187779
187874
187760
187835
188948
189598
187690
187672
187710
187595
187713
187942
187923
187924
187811
187862
187571
188329
188144
188190
188168
188170
188201
188159
188196
187885
188005
187904
187759
187783
187837
187765
188123
188211
188225
188503
190661
188325
188487
188042
188179
188329
188145
188250
187921
187858
187921
187994
188056
187940
187726
187803
187681
187743
187803
187555
187831
187740
187587
187830
187869
187651
187659
187579
187686
187680
187660
