TimeTaken(ms)
788168
788450
789464
789603
789466
788701
789129
789025
788154
788226
789354
789795
789435
789169
789964
789623
789610
790166
789484
789254
789739
788965
789090
789750
789382
789225
789640
788975
788966
789669
