TimeTaken(ms)
3001230
2996783
2996436
2996940
2995660
2996653
2996782
2996576
2996350
2996932
3001875
2996541
2996820
2996408
2996204
2995942
2997486
2996554
2998200
2999303
2999628
3001642
2998345
3000217
2997789
