TimeTaken(ms)
1740
1615
1563
1571
1570
1584
1592
1577
1598
1591
1562
1582
1591
1618
1564
1588
1575
1587
1577
1607
1578
1566
1584
1609
1596
1558
1583
1588
1591
1573
