TimeTaken(ms)
12797
12494
12558
12590
12518
12465
12565
12485
12454
12343
12628
12522
12541
12518
12474
12551
12746
12497
12664
12617
12667
12543
12509
12487
12557
12728
12490
12462
12520
12417
