TimeTaken(ms)
24927
24712
24683
24665
24746
24793
24672
24615
24671
24660
24686
24636
24706
24676
24617
24648
24630
24683
24724
24698
24705
24701
24717
24763
24696
24645
24672
24689
24720
24722
